"approach","dataset","nrow","depth","lambda","time_limit","status","obj_value","train_acc","gap","node_count","solving_time","cb_time_int","cb_time_int_suc","cb_counter_int","cb_counter_int_suc","test_acc","eval_acc","sample","regularization"
"FlowOCT","car-evaluation",868,"4",0.7,3600,9,-51.6000000000038,0.809907834101382,0.945736434108413,522,3600,0,0,0,0,0.784722222222222,0.817757009345794,"3",TRUE
"FlowOCT","car-evaluation",868,"4",0.7,3600,9,-53.1000000000038,0.804147465437788,0.947269303201497,517,3600,0,0,0,0,0.814814814814815,0.799065420560748,"4",TRUE
"FlowOCT","car-evaluation",868,"4",0.7,3600,9,-50.3000000000038,0.820276497695853,0.944333996023729,536,3600,0,0,0,0,0.798611111111111,0.782710280373832,"5",TRUE
"FlowOCT","car-evaluation",868,"4",0.8,3600,9,-33.1999999999989,0.82258064516129,0.903614457831572,521,3600,0,0,0,0,0.782407407407407,0.794392523364486,"1",TRUE
"FlowOCT","car-evaluation",868,"4",0.8,3600,9,-32.3999999999989,0.831797235023041,0.901234567901229,544,3600,0,0,0,0,0.805555555555556,0.808411214953271,"2",TRUE
"FlowOCT","car-evaluation",868,"4",0.8,3600,9,-35.3999999999989,0.809907834101382,0.909604519774007,909,3600,0,0,0,0,0.784722222222222,0.817757009345794,"3",TRUE
"FlowOCT","car-evaluation",868,"4",0.8,3600,9,-33.7999999999989,0.823732718894009,0.905325443786896,713,3600,0,0,0,0,0.819444444444444,0.810747663551402,"4",TRUE
"FlowOCT","car-evaluation",868,"4",0.8,3600,9,-34.3999999999989,0.815668202764977,0.925673033246427,534,3600,0,0,0,0,0.784722222222222,0.80607476635514,"5",TRUE
"FlowOCT","car-evaluation",868,"4",0.9,3600,9,-18.9999999999995,0.82258064516129,0.810526315789502,524,3600,0,0,0,0,0.782407407407407,0.794392523364486,"1",TRUE
"FlowOCT","car-evaluation",868,"4",0.9,3600,9,-18.2999999999995,0.820276497695853,0.803278688524612,527,3600,0,0,0,0,0.789351851851852,0.792056074766355,"2",TRUE
"FlowOCT","car-evaluation",868,"4",0.9,3600,9,-20.6999999999995,0.802995391705069,0.826086956521722,530,3600,0,0,0,0,0.789351851851852,0.827102803738318,"3",TRUE
"FlowOCT","car-evaluation",868,"4",0.9,3600,9,-19.6999999999995,0.804147465437788,0.81725888324873,537,3600,0,0,0,0,0.814814814814815,0.799065420560748,"4",TRUE
"FlowOCT","car-evaluation",868,"4",0.9,3600,9,-18.6999999999995,0.815668202764977,0.807486631016045,560,3600,0,0,0,0,0.784722222222222,0.80607476635514,"5",TRUE
"FlowOCT","car-evaluation",868,"5",0,3600,9,-163,0.81221198156682,0.99999999999998,1,3600,0,0,0,0,0.775462962962963,0.752336448598131,"1",FALSE
"FlowOCT","car-evaluation",868,"5",0,3600,9,-139,0.839861751152074,0.999999999999865,104,3600,0,0,0,0,0.821759259259259,0.831775700934579,"2",FALSE
"FlowOCT","car-evaluation",868,"5",0,3600,9,-156,0.820276497695853,0.999999999999864,1,3600,0,0,0,0,0.80787037037037,0.829439252336449,"3",FALSE
"FlowOCT","car-evaluation",868,"5",0,3600,9,-209,0.759216589861751,0.999999999999947,1,3600,0,0,0,0,0.738425925925926,0.675233644859813,"4",FALSE
"FlowOCT","car-evaluation",868,"5",0,3600,9,-152,0.824884792626728,0.99999999999996,1,3600,0,0,0,0,0.780092592592593,0.810747663551402,"5",FALSE
"FlowOCT","car-evaluation",868,"5",0.1,3600,9,-224.599999999988,0.713133640552995,0.998664292074895,1,3600,0,0,0,0,0.673611111111111,0.684579439252336,"1",TRUE
"FlowOCT","car-evaluation",868,"5",0.1,3600,9,-181.599999999988,0.768433179723502,0.998348017621161,1,3600,0,0,0,0,0.74537037037037,0.738317757009346,"2",TRUE
"FlowOCT","car-evaluation",868,"5",0.1,3600,9,-194.899999999988,0.751152073732719,0.998460749102159,1,3600,0,0,0,0,0.726851851851852,0.773364485981308,"3",TRUE
"FlowOCT","car-evaluation",868,"5",0.1,3600,9,-153.499999999988,0.804147465437788,0.998045602605788,1,3600,0,0,0,0,0.814814814814815,0.799065420560748,"4",TRUE
"FlowOCT","car-evaluation",868,"5",0.1,3600,9,-139.199999999988,0.82258064516129,0.997844827584221,1,3600,0,0,0,0,0.796296296296296,0.780373831775701,"5",TRUE
"FlowOCT","car-evaluation",868,"5",0.2,3600,9,-161.799999999996,0.768433179723502,0.996291718170289,1,3600,0,0,0,0,0.747685185185185,0.747663551401869,"1",TRUE
"FlowOCT","car-evaluation",868,"5",0.2,3600,9,-132.799999999996,0.809907834101382,0.995481927710716,1,3600,0,0,0,0,0.789351851851852,0.757009345794392,"2",TRUE
"FlowOCT","car-evaluation",868,"5",0.2,3600,9,-137.599999999996,0.802995391705069,0.995639534883579,1,3600,0,0,0,0,0.789351851851852,0.827102803738318,"3",TRUE
"FlowOCT","car-evaluation",868,"5",0.2,3600,9,-127.399999999996,0.819124423963134,0.995290423859124,1,3600,0,0,0,0,0.828703703703704,0.801401869158878,"4",TRUE
"FlowOCT","car-evaluation",868,"5",0.2,3600,9,-173.799999999996,0.751152073732719,0.996547756041327,1,3600,0,0,0,0,0.752314814814815,0.724299065420561,"5",TRUE
"FlowOCT","car-evaluation",868,"5",0.3,3600,9,-108.7,0.82258064516129,0.991720331186383,1,3600,0,0,0,0,0.782407407407407,0.794392523364486,"1",TRUE
"FlowOCT","car-evaluation",868,"5",0.3,3600,9,-133.5,0.782258064516129,0.993258426966257,1,3600,0,0,0,0,0.791666666666667,0.752336448598131,"2",TRUE
"FlowOCT","car-evaluation",868,"5",0.3,3600,9,-126.6,0.796082949308756,0.99289099526047,1,3600,0,0,0,0,0.805555555555556,0.794392523364486,"3",TRUE
"FlowOCT","car-evaluation",868,"5",0.3,3600,9,-123.6,0.799539170506912,0.992361293332172,1,3600,0,0,0,0,0.791666666666667,0.775700934579439,"4",TRUE
"FlowOCT","car-evaluation",868,"5",0.3,3600,9,-112.5,0.816820276497696,0.991999999998517,1,3600,0,0,0,0,0.798611111111111,0.789719626168224,"5",TRUE
"FlowOCT","car-evaluation",868,"5",0.4,3600,9,-127.600000000008,0.758064516129032,0.990595611284703,5,3600,0,0,0,0,0.763888888888889,0.72196261682243,"1",TRUE
"FlowOCT","car-evaluation",868,"5",0.4,3600,9,-97.2000000000076,0.817972350230415,0.987213586291131,1,3600,0,0,0,0,0.814814814814815,0.787383177570093,"2",TRUE
"FlowOCT","car-evaluation",868,"5",0.4,3600,9,-104.600000000008,0.802995391705069,0.988527724665026,1,3600,0,0,0,0,0.80787037037037,0.815420560747664,"3",TRUE
"FlowOCT","car-evaluation",868,"5",0.4,3600,9,-101.200000000008,0.811059907834101,0.988142292489855,5,3600,0,0,0,0,0.833333333333333,0.787383177570093,"4",TRUE
"FlowOCT","car-evaluation",868,"5",0.4,3600,9,-150.400000000008,0.714285714285714,0.992021276595472,1,3600,0,0,0,0,0.701388888888889,0.686915887850467,"5",TRUE
"FlowOCT","car-evaluation",868,"5",0.5,3600,9,-79,0.82258064516129,0.981012658227782,1,3600,0,0,0,0,0.782407407407407,0.794392523364486,"1",TRUE
"FlowOCT","car-evaluation",868,"5",0.5,3600,9,-87,0.804147465437788,0.982758620689847,1,3600,0,0,0,0,0.803240740740741,0.775700934579439,"2",TRUE
"FlowOCT","car-evaluation",868,"5",0.5,3600,9,-86.5,0.805299539170507,0.982424258071651,1,3600,0,0,0,0,0.791666666666667,0.820093457943925,"3",TRUE
"FlowOCT","car-evaluation",868,"5",0.5,3600,9,-96,0.78110599078341,0.983616428928662,1,3600,0,0,0,0,0.780092592592593,0.768691588785047,"4",TRUE
"FlowOCT","car-evaluation",868,"5",0.5,3600,9,-82,0.815668202764977,0.981707317072799,1,3600,0,0,0,0,0.784722222222222,0.80607476635514,"5",TRUE
"FlowOCT","car-evaluation",868,"5",0.6,3600,9,-70.9999999999978,0.804147465437788,0.974647887323865,1,3600,0,0,0,0,0.791666666666667,0.794392523364486,"1",TRUE
"FlowOCT","car-evaluation",868,"5",0.6,3600,9,-64.7999999999979,0.820276497695853,0.971868477837667,1,3600,0,0,0,0,0.789351851851852,0.792056074766355,"2",TRUE
"FlowOCT","car-evaluation",868,"5",0.6,3600,9,-75.9999999999978,0.788018433179724,0.975000000000085,1,3600,0,0,0,0,0.796296296296296,0.796728971962617,"3",TRUE
"FlowOCT","car-evaluation",868,"5",0.6,3600,9,-69.7999999999979,0.804147465437788,0.973137535816861,1,3600,0,0,0,0,0.814814814814815,0.799065420560748,"4",TRUE
"FlowOCT","car-evaluation",868,"5",0.6,3600,9,-64.7999999999979,0.827188940092166,0.97222222222207,1,3600,0,0,0,0,0.814814814814815,0.801401869158878,"5",TRUE
"FlowOCT","car-evaluation",868,"5",0.7,3600,9,-53.0000000000038,0.809907834101382,0.958765194458732,1,3600,0,0,0,0,0.793981481481482,0.782710280373832,"1",TRUE
"FlowOCT","car-evaluation",868,"5",0.7,3600,9,-55.7000000000038,0.799539170506912,0.961318753060384,1,3600,0,0,0,0,0.796296296296296,0.773364485981308,"2",TRUE
"FlowOCT","car-evaluation",868,"5",0.7,3600,9,-54.1000000000038,0.802995391705069,0.961182994454482,1,3600,0,0,0,0,0.789351851851852,0.827102803738318,"3",TRUE
"FlowOCT","car-evaluation",868,"5",0.7,3600,9,-55.2000000000038,0.804147465437788,0.960571184995618,1,3600,0,0,0,0,0.814814814814815,0.799065420560748,"4",TRUE
"FlowOCT","car-evaluation",868,"5",0.7,3600,9,-50.5000000000038,0.816820276497696,0.958014498132273,1,3600,0,0,0,0,0.798611111111111,0.789719626168224,"5",TRUE
"FlowOCT","car-evaluation",868,"5",0.8,3600,9,-35.9999999999989,0.811059907834101,0.933333333333067,1,3600,0,0,0,0,0.784722222222222,0.780373831775701,"1",TRUE
"FlowOCT","car-evaluation",868,"5",0.8,3600,9,-34.5999999999989,0.814516129032258,0.930635838149932,1,3600,0,0,0,0,0.796296296296296,0.796728971962617,"2",TRUE
"FlowOCT","car-evaluation",868,"5",0.8,3600,9,-35.3999999999989,0.809907834101382,0.932203389830432,1,3600,0,0,0,0,0.784722222222222,0.817757009345794,"3",TRUE
"FlowOCT","car-evaluation",868,"5",0.8,3600,9,-37.1999999999989,0.804147465437788,0.935483870966995,1,3600,0,0,0,0,0.814814814814815,0.799065420560748,"4",TRUE
"FlowOCT","car-evaluation",868,"5",0.8,3600,9,-35.3999999999989,0.819124423963134,0.93220338983015,1,3600,0,0,0,0,0.796296296296296,0.787383177570093,"5",TRUE
"FlowOCT","car-evaluation",868,"5",0.9,3600,9,-27.1999999999994,0.707373271889401,0.900735294117461,1,3600,0,0,0,0,0.710648148148148,0.675233644859813,"1",TRUE
"FlowOCT","car-evaluation",868,"5",0.9,3600,9,-18.2999999999995,0.820276497695853,0.852459016393541,1,3600,0,0,0,0,0.789351851851852,0.792056074766355,"2",TRUE
"FlowOCT","car-evaluation",868,"5",0.9,3600,9,-86.7999999999993,0.690092165898618,0.968894009216602,1,3600,0,0,0,0,0.699074074074074,0.72196261682243,"3",TRUE
"FlowOCT","car-evaluation",868,"5",0.9,3600,9,-20.5999999999994,0.804147465437788,0.868053194929102,1,3600,0,0,0,0,0.814814814814815,0.799065420560748,"4",TRUE
"FlowOCT","car-evaluation",868,"5",0.9,3600,9,-20.5999999999995,0.814516129032258,0.868932038834891,1,3600,0,0,0,0,0.770833333333333,0.796728971962617,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0,3600,2,-214,0.866666666666667,0,1608,1019.54425215721,0,0,0,0,0.882352941176471,0.861111111111111,"1",FALSE
"FlowOCT","kr-vs-kp",1605,"2",0,3600,2,-198,0.876635514018692,9.90295107962798e-05,7381,2126.86480355263,0,0,0,0,0.85982478097622,0.863636363636364,"2",FALSE
"FlowOCT","kr-vs-kp",1605,"2",0,3600,2,-224,0.860436137071651,0,1660,1224.36724185944,0,0,0,0,0.877346683354193,0.878787878787879,"3",FALSE
"FlowOCT","kr-vs-kp",1605,"2",0,3600,2,-213,0.867289719626168,0,2210,1213.24938035011,0,0,0,0,0.873591989987484,0.868686868686869,"4",FALSE
"FlowOCT","kr-vs-kp",1605,"2",0,3600,2,-205,0.872274143302181,0,2152,1409.42598247528,0,0,0,0,0.864831038798498,0.867424242424242,"5",FALSE
"FlowOCT","kr-vs-kp",1605,"2",0.1,3600,2,-192.90000000002,0.866666666666667,0,1110,409.942386865616,0,0,0,0,0.882352941176471,0.861111111111111,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.1,3600,2,-178.50000000002,0.876635514018692,0,3125,1143.52313661575,0,0,0,0,0.85982478097622,0.863636363636364,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.1,3600,2,-201.90000000002,0.860436137071651,0,4870,1431.8696103096,0,0,0,0,0.877346683354193,0.878787878787879,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.1,3600,2,-192.00000000002,0.867289719626168,0,4308,1131.76821041107,0,0,0,0,0.873591989987484,0.868686868686869,"4",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.1,3600,2,-184.80000000002,0.872274143302181,0,2556,1042.04732346535,0,0,0,0,0.864831038798498,0.867424242424242,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.2,3600,2,-171.799999999963,0.866666666666667,0,3284,1371.20763969421,0,0,0,0,0.882352941176471,0.861111111111111,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.2,3600,2,-158.999999999963,0.876635514018692,0,1198,500.767004728317,0,0,0,0,0.85982478097622,0.863636363636364,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.2,3600,2,-179.799999999963,0.860436137071651,0,2503,1050.98803210258,0,0,0,0,0.877346683354193,0.878787878787879,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.2,3600,2,-170.999999999963,0.867289719626168,0,3218,1476.57642912865,0,0,0,0,0.873591989987484,0.868686868686869,"4",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.2,3600,2,-164.599999999963,0.872274143302181,0,3429,1213.76199746132,0,0,0,0,0.864831038798498,0.867424242424242,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.3,3600,2,-150.700000000031,0.866666666666667,0,2232,881.567218542099,0,0,0,0,0.882352941176471,0.861111111111111,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.3,3600,2,-139.500000000031,0.876635514018692,0,2570,900.280772447586,0,0,0,0,0.85982478097622,0.863636363636364,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.3,3600,2,-157.700000000031,0.860436137071651,0,3001,1013.53627538681,0,0,0,0,0.877346683354193,0.878787878787879,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.3,3600,2,-150.000000000031,0.867289719626168,0,979,463.797536611557,0,0,0,0,0.873591989987484,0.868686868686869,"4",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.3,3600,2,-144.400000000031,0.872274143302181,0,2950,1139.90256667137,0,0,0,0,0.864831038798498,0.867424242424242,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.4,3600,2,-129.600000000027,0.866666666666667,0,2428,959.424081802368,0,0,0,0,0.882352941176471,0.861111111111111,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.4,3600,2,-120.000000000027,0.876635514018692,0,2711,1019.82080864906,0,0,0,0,0.85982478097622,0.863636363636364,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.4,3600,2,-135.600000000027,0.860436137071651,0,2562,1009.41354346275,0,0,0,0,0.877346683354193,0.878787878787879,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.4,3600,2,-129.000000000027,0.867289719626168,0,1818,871.217174768448,0,0,0,0,0.873591989987484,0.868686868686869,"4",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.4,3600,2,-124.200000000027,0.872274143302181,0,2197,934.320098161697,0,0,0,0,0.864831038798498,0.867424242424242,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.5,3600,2,-108.5,0.866666666666667,0,2295,945.983380556107,0,0,0,0,0.882352941176471,0.861111111111111,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.5,3600,2,-100.5,0.876635514018692,0,4548,1360.15726399422,0,0,0,0,0.85982478097622,0.863636363636364,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.5,3600,2,-113.5,0.860436137071651,0,2929,1187.23549818993,0,0,0,0,0.877346683354193,0.878787878787879,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.5,3600,2,-108,0.867289719626168,0,1311,583.676516294479,0,0,0,0,0.873591989987484,0.868686868686869,"4",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.5,3600,2,-104,0.872274143302181,0,2527,807.770112037659,0,0,0,0,0.864831038798498,0.867424242424242,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.6,3600,2,-87.3999999999814,0.866666666666667,0,3202,1152.24193811417,0,0,0,0,0.882352941176471,0.861111111111111,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.6,3600,2,-80.9999999999814,0.876635514018692,0,1033,424.070377349854,0,0,0,0,0.85982478097622,0.863636363636364,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.6,3600,2,-91.3999999999814,0.860436137071651,0,2053,836.437232732773,0,0,0,0,0.877346683354193,0.878787878787879,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.6,3600,2,-86.9999999999814,0.867289719626168,0,987,485.097565889359,0,0,0,0,0.873591989987484,0.868686868686869,"4",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.6,3600,2,-83.7999999999813,0.872274143302181,0,1919,877.053859472275,0,0,0,0,0.864831038798498,0.867424242424242,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.7,3600,2,-66.3000000000136,0.866666666666667,0,1924,886.178776264191,0,0,0,0,0.882352941176471,0.861111111111111,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.7,3600,2,-61.5000000000136,0.876635514018692,0,1337,438.079868793488,0,0,0,0,0.85982478097622,0.863636363636364,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.7,3600,2,-69.3000000000136,0.860436137071651,0,2411,895.149652481079,0,0,0,0,0.877346683354193,0.878787878787879,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.7,3600,2,-66.0000000000136,0.867289719626168,0,1335,454.035183906555,0,0,0,0,0.873591989987484,0.868686868686869,"4",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.7,3600,2,-63.6000000000136,0.872274143302181,0,2004,968.579048633575,0,0,0,0,0.864831038798498,0.867424242424242,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.8,3600,2,-45.1999999999907,0.866666666666667,0,2659,1191.8599832058,0,0,0,0,0.882352941176471,0.861111111111111,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.8,3600,2,-41.9999999999907,0.876635514018692,0,2858,1243.3108792305,0,0,0,0,0.85982478097622,0.863636363636364,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.8,3600,2,-47.1999999999907,0.860436137071651,0,1800,689.207310914993,0,0,0,0,0.877346683354193,0.878787878787879,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.8,3600,2,-44.9999999999907,0.867289719626168,0,3391,1154.06105446815,0,0,0,0,0.873591989987484,0.868686868686869,"4",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.8,3600,2,-43.3999999999907,0.872274143302181,0,2787,1168.966827631,0,0,0,0,0.864831038798498,0.867424242424242,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.9,3600,2,-24.0999999999954,0.866666666666667,0,1423,490.219865560532,0,0,0,0,0.882352941176471,0.861111111111111,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.9,3600,2,-22.4999999999954,0.876635514018692,0,2339,813.679167985916,0,0,0,0,0.85982478097622,0.863636363636364,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.9,3600,2,-25.0999999999954,0.860436137071651,0,2336,1020.0333096981,0,0,0,0,0.877346683354193,0.878787878787879,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.9,3600,2,-23.9999999999953,0.867289719626168,0,1490,616.820681810379,0,0,0,0,0.873591989987484,0.868686868686869,"4",TRUE
"FlowOCT","kr-vs-kp",1605,"2",0.9,3600,2,-23.1999999999954,0.872274143302181,0,2237,802.147066354752,0,0,0,0,0.864831038798498,0.867424242424242,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0,3600,9,-305,0.809968847352025,0.999999999999893,529,3600,0,0,0,0,0.803504380475594,0.840909090909091,"1",FALSE
"FlowOCT","kr-vs-kp",1605,"3",0,3600,9,-479,0.701557632398754,0.999999999999914,515,3600,0,0,0,0,0.692115143929912,0.69949494949495,"2",FALSE
"FlowOCT","kr-vs-kp",1605,"3",0,3600,9,-366,0.77196261682243,0.999999999999907,522,3600,0,0,0,0,0.764705882352941,0.758838383838384,"3",FALSE
"FlowOCT","kr-vs-kp",1605,"3",0,3600,9,-473,0.705295950155763,0.999999999999877,522,3600,0,0,0,0,0.707133917396746,0.713383838383838,"4",FALSE
"FlowOCT","kr-vs-kp",1605,"3",0,3600,9,-197,0.877258566978193,0.999999999999713,512,3600,0,0,0,0,0.86107634543179,0.869949494949495,"5",FALSE
"FlowOCT","kr-vs-kp",1605,"3",0.1,3600,9,-168.90000000002,0.883489096573209,0.998223468067793,2383,3600,0,0,0,0,0.879849812265332,0.871212121212121,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.1,3600,9,-124.50000000002,0.914018691588785,0.997526949904254,2513,3600,0,0,0,0,0.884856070087609,0.904040404040404,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.1,3600,9,-284.000000000021,0.803738317757009,0.999019114688051,2580,3600,0,0,0,0,0.783479349186483,0.776515151515151,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.1,3600,9,-139.80000000002,0.903426791277259,0.997854077253096,1793,3600,0,0,0,0,0.909887359198999,0.900252525252525,"4",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.1,3600,9,-128.10000000002,0.911526479750779,0.997658079615025,2158,3600,0,0,0,0,0.901126408010013,0.892676767676768,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.2,3600,9,-80.9999999999613,0.937694704049844,0.993160885754338,2855,3600,0,0,0,0,0.937421777221527,0.939393939393939,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.2,3600,9,-110.999999999962,0.914018691588785,0.9951093951096,1708,3600,0,0,0,0,0.884856070087609,0.904040404040404,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.2,3600,9,-140.199999999962,0.891588785046729,0.995720399429641,2242,3600,0,0,0,0,0.896120150187735,0.888888888888889,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.2,3600,9,-132.199999999962,0.897819314641745,0.995461422086663,1973,3600,0,0,0,0,0.908635794743429,0.907828282828283,"4",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.2,3600,9,-114.199999999962,0.911526479750779,0.99416228838494,2795,3600,0,0,0,0,0.901126408010013,0.892676767676768,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.3,3600,9,-105.200000000032,0.907165109034268,0.99144486691462,2384,3600,0,0,0,0,0.908635794743429,0.893939393939394,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.3,3600,9,-57.5000000000316,0.950155763239875,0.984347826085748,2431,3600,0,0,0,0,0.917396745932415,0.934343434343434,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.3,3600,9,-114.300000000031,0.899065420560748,0.991289132335956,2455,3600,0,0,0,0,0.909887359198999,0.909090909090909,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.3,3600,9,-75.7000000000314,0.933956386292835,0.988110964331978,2779,3600,0,0,0,0,0.944931163954944,0.939393939393939,"4",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.3,3600,9,-100.300000000031,0.911526479750779,0.991026919240928,2611,3600,0,0,0,0,0.901126408010013,0.892676767676768,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.4,3600,9,-155.200000000027,0.841744548286604,0.992268041235809,2201,3600,0,0,0,0,0.86107634543179,0.857323232323232,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.4,3600,9,-165.000000000027,0.829906542056075,0.992685628392562,2336,3600,0,0,0,0,0.7909887359199,0.825757575757576,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.4,3600,9,-109.600000000027,0.889096573208723,0.988756501146546,2267,3600,0,0,0,0,0.888610763454318,0.880050505050505,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.4,3600,9,-94.2000000000276,0.903426791277259,0.987261146495845,2365,3600,0,0,0,0,0.909887359198999,0.900252525252525,"4",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.4,3600,9,-86.4000000000276,0.911526479750779,0.986501752607638,2217,3600,0,0,0,0,0.901126408010013,0.892676767676768,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.5,3600,9,-52.5,0.937694704049844,0.968043031165644,2610,3600,0,0,0,0,0.937421777221527,0.939393939393939,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.5,3600,9,-78,0.905919003115265,0.980769230769107,2501,3600,0,0,0,0,0.881101376720901,0.883838383838384,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.5,3600,9,-82.5,0.899065420560748,0.981818181817985,1969,3600,0,0,0,0,0.909887359198999,0.909090909090909,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.5,3600,9,-91,0.890965732087227,0.98351648351594,2079,3600,0,0,0,0,0.899874843554443,0.89520202020202,"4",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.5,3600,9,-72.5,0.911526479750779,0.979310344827505,2069,3600,0,0,0,0,0.901126408010013,0.892676767676768,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.6,3600,9,-127.199999999982,0.805607476635514,0.985849056603818,2051,3600,0,0,0,0,0.803504380475594,0.805555555555556,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.6,3600,9,-34.9999999999807,0.950155763239875,0.959757036643975,2591,3600,0,0,0,0,0.917396745932415,0.934343434343434,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.6,3600,9,-72.5999999999812,0.891588785046729,0.974548837223219,2232,3600,0,0,0,0,0.896120150187735,0.888888888888889,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.6,3600,9,-86.9999999999814,0.867289719626168,0.979310344828044,2153,3600,0,0,0,0,0.873591989987484,0.868686868686869,"4",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.6,3600,9,-69.3999999999812,0.896573208722741,0.974063400576628,1771,3600,0,0,0,0,0.889862327909887,0.88510101010101,"5",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.7,3600,9,-47.5000000000138,0.907165109034268,0.955789473683373,2152,3600,0,0,0,0,0.908635794743429,0.893939393939394,"1",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.7,3600,9,-44.2000000000138,0.914018691588785,0.948108662882972,2890,3600,0,0,0,0,0.884856070087609,0.904040404040404,"2",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.7,3600,9,-50.7000000000137,0.899065420560748,0.955621301774381,2883,3600,0,0,0,0,0.909887359198999,0.909090909090909,"3",TRUE
"FlowOCT","kr-vs-kp",1605,"3",0.7,3600,9,-48.6000000000138,0.903426791277259,0.956790123455989,2253,3600,0,0,0,0,0.909887359198999,0.900252525252525,"4",TRUE
